"","utilisateur","intermediarite","communaute","degre.entrant","degre.sortant","degre","degre.entrant.pondere","degre.sortant.pondere","degre.pondere","excentricite","proximite","proximite.harmonique","PageRank","vecteur.propre","agglomeration","texte","lol","categorie","langue.avant","langue.apres","langue.moi","langue.auto","plus.d.une.occurrence","source","tweets","abonnements","abonnes","pays","province","ville","fuseau.horaire","codeur"
"2380","Sarah_Tran","6.159686e-09"," 302"," 2","  4","  6"," 23","  33","  56"," 3","0.5454545","0.6111111","7.988974e-05","0.0032432941","4.166667e-01","@Sarah_Tran update no.7: mum-""we've got a mortgage again dear."" Dad-""guess we can't get *insert fancy ass car name* then"" Rob-""lol soz bro""","lol","adjoint","anglais","anglais","anglais","anglais","non","iPhone, Twitter","  7702","  142","   97","Nouvelle-Zelande","indefini","indefini","13","Shari"
"2381","Sarah_Tran","6.159686e-09"," 302"," 2","  4","  6"," 23","  33","  56"," 3","0.5454545","0.6111111","7.988974e-05","0.0032432941","4.166667e-01","@Cameron_Navarro looooooool same _Ù÷â","looooooool","adjoint","indefini","anglais","anglais","anglais","non","iPhone, Twitter","  7721","  143","   98","Nouvelle-Zelande","indefini","indefini","13","Shari"
"2382","Marlyssa_Abate","0.000000e+00","1097"," 1","  1","  2","  1","   1","   2"," 2","0.6666667","0.7500000","5.375883e-04","0.0036578474","0.000000e+00","@scarlet_dy Us too! So strange... and I had just felt confident enough to throw on laundry! lol","lol","adjoint","anglais","indefini","anglais","anglais","non","iPhone, Twitter","  3598"," 2112"," 1963","Canada","Nouveau-Brunswick","Riverview","-4","Shari"
"2383","Aadila_el-Kamara","1.760672e-03","6817"," 2","  3","  5"," 12","  13","  25"," 8","0.2342733","0.3066909","1.987287e-03","0.1268560804","8.333334e-02","@Johannah_Weaver ah c'est comme mon Matrix. Je burn encore des CDs :) lol.","lol","adjoint","anglais","indefini","francais-anglais","francais","non","iPhone, Twitter","  7307"," 1411","  876","Canada","Nouveau-Brunswick","Dieppe","-4","Shari"
"2384","Aadila_el-Kamara","1.760672e-03","6817"," 2","  3","  5"," 12","  13","  25"," 8","0.2342733","0.3066909","1.987287e-03","0.1268560804","8.333334e-02","@yvesdoucet what about que on dÌ©mÌ©nage DANS NOTRE OWN MAISON. Ma fÌ»te est secondaire aujourdhui. Lol.","Lol","adjoint","francais","indefini","francais-anglais","francais","non","iPhone, Twitter","  7307"," 1411","  876","Canada","Nouveau-Brunswick","Dieppe","-4","Shari"
"2385","Dhareef_el-Tawil","0.000000e+00","1032"," 0","  3","  3","  0","   3","   3"," 1","1.0000000","1.0000000","3.846327e-05","0.0000000000","0.000000e+00","@richiewilkins instantly thought of you lmao","lmao","adjoint","anglais","indefini","anglais","anglais","non","iPhone, Twitter"," 10234","  561","  370","Canada","Nouveau-Brunswick","Fredericton","-5","Shari"
"2386","Ruwaid_al-Salik","1.231937e-08","1032"," 0"," 16"," 16","  0","  20","  20"," 1","1.0000000","1.0000000","3.846327e-05","0.0000000000","0.000000e+00","@Webbily I didn't even know we were recording lol. Glad things are settled over there.","lol","adjoint","anglais","anglais","anglais","anglais","non","Web, Twitter","  4740","   96","   99","Nouvelle-Zelande","indefini","indefini","-8","Shari"
"2387","Ruwaid_al-Salik","1.231937e-08","1032"," 0"," 16"," 16","  0","  20","  20"," 1","1.0000000","1.0000000","3.846327e-05","0.0000000000","0.000000e+00","@SpectralChimera Lolwut?","Lolwut","adjoint","indefini","indefini","indefini","francais","non","iPad, Twitter","  4761","   95","   99","Nouvelle-Zelande","indefini","indefini","-8","Shari"
"2388","Ruwaid_al-Salik","1.231937e-08","1032"," 0"," 16"," 16","  0","  20","  20"," 1","1.0000000","1.0000000","3.846327e-05","0.0000000000","0.000000e+00","@DanQ8000 You have an oooold Dad lol","lol","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter","  4723","   96","   99","Nouvelle-Zelande","indefini","indefini","-8","Shari"
"2389","Ruwaid_al-Salik","1.231937e-08","1032"," 0"," 16"," 16","  0","  20","  20"," 1","1.0000000","1.0000000","3.846327e-05","0.0000000000","0.000000e+00","@DanQ8000 Lol wow. Hope he's doing well :)","Lol","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter","  4724","   96","   99","Nouvelle-Zelande","indefini","indefini","-8","Shari"
"2390","Badr_al-Beydoun","0.000000e+00","1032"," 0","  9","  9","  0","  18","  18"," 1","1.0000000","1.0000000","3.846327e-05","0.0000000000","0.000000e+00","@Sophiavidal7 @Pro1Marketing @PatrickGman Trying to keep up with what posts this is in response to lol. Haha all good, randoms interesting!","lol","adjoint","anglais","anglais","anglais","anglais","non","Web, Twitter","   810","  402","   90","Nouvelle-Zelande","indefini","indefini","13","Shari"
"2391","Badr_al-Beydoun","0.000000e+00","1032"," 0","  9","  9","  0","  18","  18"," 1","1.0000000","1.0000000","3.846327e-05","0.0000000000","0.000000e+00","@ScottBaio Yeah, there are sheep in Nz. They are fluffy clouds with legs, Crazy right? . USA doesnt mind importing it either lol","lol","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter","   828","  413","   97","Nouvelle-Zelande","indefini","indefini","13","Shari"
"2392","Leah_Shaner","0.000000e+00","1917"," 0","  4","  4","  0","   6","   6"," 1","1.0000000","1.0000000","1.729474e-04","0.0000000000","0.000000e+00","@samjdistasio pretty much lol","lol","adjoint","anglais","indefini","anglais","anglais","non","iPhone, Twitter","  9698","  283","  493","indefini","indefini","indefini","-4","Shari"
"2393","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@jonathansfrakes the suspense,,,lol","lol","adjoint","anglais","indefini","anglais","anglais","non","Android, Twitter","  1467"," 1120","  165","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2394","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@ETCanada @katyperry congratulations,your even richer?Lol, I didn't k ow she could make shoes!!Little keebler_Ù÷__Ùà¬_Ùà__Ù÷Û","Lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","   963"," 1008","  127","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2395","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@usweekly when she gets a sex change like her dad, call me,lol,","lol","adjoint","anglais","indefini","anglais","anglais","non","Android, Twitter","  1357"," 1090","  162","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2396","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@psychicmediumje @LaceSalas not confirmed by any means, butttttt, I think I'm right, lol","lol","adjoint","anglais","indefini","anglais","anglais","non","Android, Twitter","  1978"," 1250","  202","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2397","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@psychicmediumje lol, well just saying, I was a big fan of your show, lost my mom as a boy,alot still know you,be cool to see u as a Meta_Ù÷__Ùà¬_Ùà_","lol","adjoint","indefini","anglais","anglais","anglais","non","Android, Twitter","  1831"," 1172","  188","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2398","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@RealDanielRouth @CW_Arrow @TheCW badass,The new canary is cool, and the bromance,@EchoK ,lol,I was waiting for KISses for sure,_Ùà¬_Ùà__Ù÷__Ù÷âA+ 2nite","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1077"," 1028","  142","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2399","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@REVIVOROFSOULS @jk_rowling lol, I love @jk_rowling ,I'd due to hear from her,always wanted to write kids stories!:)) Amazing Human_ÙÕÒ_ÙÕÒ_Ù÷__Ùà¬_Ùà__Ùà¬_Ùà_","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1093"," 1030","  143","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2400","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@iAnchorsAway lol you musta needed it then !","lol","adjoint","indefini","anglais","anglais","anglais","non","indefini","   995"," 1010","  130","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2401","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@gnorth @Doctor_No1 oh you've got no idea the lengths I'll go to,lol,_Ù÷__Ùà¬_Ùà_and I'm Ginger,,","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","   960"," 1008","  125","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2402","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@amibrewis whoa,,lol,crazy balls","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1301"," 1082","  155","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2403","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@ConanOBrien @YouTube Ahhhhhhhh ,,lol, grown men and video games _Ùà¬_Ùà__Ù÷__ÙªÄ","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1522"," 1127","  166","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2404","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@psychicmediumje @LaceSalas thanks dude._Ùà¬_Ùà_us crazy Canadians, I know, and our maple syrup, and Bacon's better, I know, lol, chat anytime bud","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1967"," 1234","  200","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2405","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@camrenbicondova lol piss off the Catwoman, this is dangerous","lol","adjoint","indefini","anglais","anglais","anglais","non","Android, Twitter","  1357"," 1090","  162","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2406","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@RonSexsmith I see what you did there, lol, witty!;)-","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1550"," 1136","  166","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2407","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@mishacollins thank god for you, lol, CW on my way,","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1301"," 1082","  155","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2408","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@AlWilson725 @washingtonpost big mistake??? Lmao,sure bud,,,","Lmao","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1363"," 1090","  163","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2409","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@RealDeanCain this is my Superman, you related?!Lol,","Lol","adjoint","anglais","indefini","anglais","anglais","non","Android, Twitter","  1894"," 1192","  190","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2410","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@BrentSpiner happy Natel day lol Data!!!Jon Frakes told us ,,lol, _Ùà¬_Ùà__Ùà¬_Ùà__Ùà¬_Ùà__Ùà¬_Ùà__Ùà¬_Ùà_","lol","adjoint","anglais","indefini","anglais","anglais","non","Android, Twitter","  1467"," 1120","  165","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2411","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@christophrcwood god, now I feel awkward,lmao, 38,, Ahahaaha and straight, just really like your acting.","lmao","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1792"," 1153","  188","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2412","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@gnorth @Doctor_No1 I must get an audition,, Damnit,lol,I'm the Doctor!!!","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","   960"," 1008","  125","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2413","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@MichaelRapaport @Rapapack @iamrapaport @mistermorris55 @perlmutations lol","lol","adjoint","indefini","indefini","indefini","indefini","non","Android, Twitter","  2243"," 1363","  229","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2414","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@cher on Much Music,lol, stupid phone:)","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1402"," 1095","  163","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2415","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@psychicmediumje dip your hand into acting ,or think about it, be cool to see you with mind powers ,,lol,so to speak","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1825"," 1157","  188","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2416","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@etnow LMAO, I bet!Taylor's new girl friend???;))))","LMAO","adjoint","indefini","anglais","anglais","anglais","non","Android, Twitter","  1464"," 1120","  165","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2417","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@joyofpollys @candacecbure @klgandhoda @fullerhouse judge not.Candice,@candacecbure ,I'm a Christian,I follow you, lol, nicely, and you know","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1666"," 1144","  170","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2418","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@vincentdonofrio I love ya Gomer ,,lol, _Ù÷â_Ùà¬_Ùà__Ùà¬_Ùà_ still one of the best actors ever!!","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","   890"," 1001","  117","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2419","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@AjayFry Superbowl, whaaaaaaaa,, lol, did you see Lego Batman yet??","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1391"," 1096","  163","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2420","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@amibrewis lol","lol","adjoint","indefini","indefini","anglais","indefini","non","Android, Twitter","   881","  992","  116","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2421","Caroline_Ahrens","0.000000e+00","1291"," 1","172","173","  1"," 376"," 377"," 1","1.0000000","1.0000000","8.316203e-04","0.0848241970","5.813953e-03","@moviepilotnews I say it's gonna be Eddy again, lol, aka Savitar","lol","adjoint","anglais","anglais","anglais","anglais","non","Android, Twitter","  1797"," 1153","  188","Canada","Nouveau-Brunswick","indefini","indefini","Shari"
"2422","Aseela_al-Mohammed","0.000000e+00"," 302"," 0","  5","  5","  0","  23","  23"," 1","1.0000000","1.0000000","5.057377e-05","0.0000000000","0.000000e+00","@loz_douglas oh shhhh lol","lol","adjoint","anglais","indefini","anglais","anglais","non","iPhone, Twitter","  2109","  504","  142","Nouvelle-Zelande","indefini","indefini","13","Shari"
